"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Silica (mg/L)","Secchi Disc Depth (M)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Eastern Buffer","EM3","2023-07-03","1","Middle Water","0.6","0.058","3.6","76","5.2","120","800","0.17","0.043","0.008","7.9","1.3","33","0.87","2.2","3","24.2","0.27","0.94","1.15","0.05","3.4","0.002","0.9"
"Eastern Buffer","EM3","2023-07-03","1","Bottom Water","<0.1","0.013","0.8","54","3.8","56","190","0.1","0.036","0.011","7.9","0.5","34.3","0.91","2.2","3.6","23.2","0.15","1.2","1.34","0.04","4.2","<0.001","0.8"
"Eastern Buffer","EM3","2023-08-11","1","Surface Water","1","0.031","7.7","104","7.1","490","1700","0.13","0.034","0.016","7.9","3","32.2","0.96","3","3.5","25.6","0.2","0.11","0.27","0.05","10.7","0.001","1.2"
"Eastern Buffer","EM3","2023-08-11","1","Middle Water","0.2","0.009","1.1","62","4.3","8","18","0.088","0.014","0.009","7.9","1.4","34.1","0.98","3","3.9","23.7","0.11","0.14","0.24","0.06","15.4","<0.001","1"
"Eastern Buffer","EM3","2023-08-11","1","Bottom Water","<0.1","0.007","0.3","61","4.3","2","4","0.087","0.019","0.014","7.9","0.3","34.2","1.2","3","4.5","22.6","0.11","0.12","0.23","0.05","11.7","<0.001","1.2"
"Eastern Buffer","EM3","2023-09-15","1","Surface Water","0.4","0.04","1.4","115","7.7","89","240","0.067","0.021","0.013","7.9","<0.2","31.6","1","2.8","4.3","26.9","0.13","0.19","0.28","0.07","3.4","0.002","1"
"Eastern Buffer","EM3","2023-09-15","1","Middle Water","0.3","<0.005","<0.2","80","5.4","14","23","0.041","0.021","0.007","7.9","<0.2","32.3","0.89","2.8","3.8","26.7","0.07","0.12","0.18","0.07","2.7","<0.001","1.1"
"Eastern Buffer","EM3","2023-09-15","1","Bottom Water","0.2","<0.005","0.7","68","4.6","10","15","0.043","0.02","0.007","7.9","0.6","33.1","0.88","2.8","4.8","26","0.07","0.16","0.22","0.09","4","<0.001","1"
"Eastern Buffer","EM3","2023-10-04","1","Surface Water","0.3","0.034","2.7","93","5.9","1","36","0.03","0.003","0.006","7.9","0.2","32.2","0.52","3","5.9","29.5","0.07","0.18","0.21","0.05","3.1","0.002","2.7"
"Eastern Buffer","EM3","2023-10-04","1","Middle Water","0.3","0.02","1.4","94","6","1","6","0.011","<0.002","<0.002","7.9","0.3","32.5","0.46","3","6.3","29.4","0.03","0.11","0.12","0.06","2.6","<0.001","2.9"
"Eastern Buffer","EM3","2023-10-04","1","Bottom Water","0.3","0.009","1.1","91","5.8","<1","1","<0.002","<0.002","0.002","7.9","<0.2","32.7","0.42","3","8.5","29.3","0.01","0.13","0.13","0.06","3.3","<0.001","3.1"
"Eastern Buffer","EM3","2023-11-10","1","Surface Water","0.6","0.01","1.7","112","7.5","2","4","0.03","0.002","0.002","7.9","0.7","32.6","0.13","3","1.8","26.2","0.04","0.23","0.26","0.04","2.8","<0.001","0.5"
"Eastern Buffer","EM3","2023-11-10","1","Middle Water","0.4","0.008","1.3","85","5.8","58","120","0.03","0.004","<0.002","7.9","<0.2","32.7","0.19","3","1.9","26.1","0.04","0.32","0.35","0.04","3","<0.001","0.5"
"Eastern Buffer","EM3","2023-11-10","1","Bottom Water","0.4","<0.005","1.4","77","5.2","12","32","0.022","0.004","<0.002","7.9","0.5","32.7","0.19","3","2.9","26.1","0.03","0.1","0.13","0.13","3.3","<0.001","0.8"
"Eastern Buffer","EM3","2023-12-14","1","Surface Water","0.6","0.007","3.9","114","8.3","<1","5","0.009","0.004","<0.002","8.2","2.2","33.2","0.2","3.2","3.7","23","0.02","0.16","0.17","0.05","3.2","<0.001","1.4"
"Eastern Buffer","EM3","2023-12-14","1","Middle Water","0.6","<0.005","3.7","88","6.2","<1","2","0.027","<0.002","0.004","8.2","2.4","33.3","0.23","3.2","3.7","23.1","0.03","0.11","0.14","0.05","3.3","<0.001","1.8"
"Eastern Buffer","EM3","2023-12-14","1","Bottom Water","0.6","0.012","3.6","88","6.3","<1","<1","0.026","0.003","0.004","8.2","1.4","33.3","0.24","3.2","7","23.1","0.04","0.23","0.26","0.06","4","<0.001","2"
"Eastern Buffer","ET1","2012-01-09","1","Surface Water","1.2","0.03","8.2","107","8.5","170","340","0.24","0.012","0.013","8","1.8","30.7","0.58","3.4","2.4","17.3","0.28","0.23","0.48","0.04","1.8","<0.001","1.1"
"Eastern Buffer","ET1","2012-01-09","1","Middle Water","1.1","0.039","7.7","107","8.6","430","570","0.25","0.011","0.015","8","1.4","30.7","0.58","3.4","3.1","17.2","0.3","0.24","0.5","0.04","1.8","<0.001","1"
"Eastern Buffer","ET1","2012-01-09","1","Bottom Water","1.1","0.041","12","101","8","190","250","0.25","0.012","0.02","8","2.3","30.8","0.77","3.4","6.2","17.2","0.3","0.24","0.5","0.04","5.8","<0.001","1.5"
"Eastern Buffer","ET1","2012-03-02","1","Surface Water","0.5","0.052","0.7","108","9","630","1100","0.3","0.019","0.03","8","<0.2","30.9","1.4","3.7","1.1","15.2","0.37","0.23","0.55","0.04","1.2","0.001","<0.5"
"Eastern Buffer","ET1","2012-03-02","1","Middle Water","0.5","0.046","0.4","109","9.1","520","820","0.3","0.019","0.028","8","0.2","31","1.4","3.7","1","15.1","0.37","0.26","0.58","0.04","1.1","<0.001","<0.5"
"Eastern Buffer","ET1","2012-03-02","1","Bottom Water","0.4","0.047","0.5","109","9.1","710","940","0.3","0.018","0.028","8","<0.2","31","1.4","3.7","1.2","15.1","0.37","0.27","0.59","0.04","1.2","0.001","0.6"
"Eastern Buffer","ET1","2012-05-03","1","Surface Water","0.5","0.15","2.5","100","7","280","730","0.26","0.024","0.023","7.6","<0.2","29.9","1.2","3.5","1","25","0.43","0.3","0.58","0.03","1.5","0.002","<0.5"
"Eastern Buffer","ET1","2012-05-03","1","Middle Water","0.3","0.13","1.7","98","6.9","160","420","0.19","0.02","0.021","7.6","<0.2","31.4","1","3.5","1","24","0.34","0.26","0.47","0.03","1.3","0.002","<0.5"
"Eastern Buffer","ET1","2012-05-03","1","Bottom Water","0.4","0.1","1.5","92","6.5","170","300","0.12","0.016","0.017","7.6","<0.2","32.1","0.87","3.5","2.1","23.6","0.24","0.22","0.36","0.02","1.8","0.002","0.6"
"Eastern Buffer","ET1","2012-07-06","1","Surface Water","0.8","0.072","5.2","101","6.8","78","190","0.23","0.035","0.01","7.5","3","29.2","0.97","3","1.6","27.2","0.34","0.28","0.55","0.04","14","0.001","0.5"
"Eastern Buffer","ET1","2012-07-06","1","Middle Water","0.7","0.073","5.1","97","6.6","170","550","0.21","0.033","0.013","7.5","2.2","29.5","0.93","3","1.4","27","0.32","0.28","0.52","0.03","13.9","0.001","0.8"
"Eastern Buffer","ET1","2012-07-06","1","Bottom Water","1.5","0.074","4.4","90","6.1","190","480","0.18","0.032","0.013","7.5","2.7","30.2","0.9","3","3.3","26.7","0.29","0.27","0.48","0.03","14.9","0.001","0.9"
"Eastern Buffer","ET1","2012-09-07","1","Surface Water","0.8","0.16","1.7","69","4.5","590","3800","0.12","0.019","0.018","8","0.8","29.9","0.92","2","1.9","28.7","0.3","0.36","0.5","0.05","1.4","0.008","0.7"
"Eastern Buffer","ET1","2012-09-07","1","Middle Water","0.8","0.16","2.7","70","4.6","1000","2700","0.11","0.019","0.018","8","<0.2","30","0.92","2","2.1","28.6","0.29","0.31","0.44","0.05","1.3","0.008","0.8"
"Eastern Buffer","ET1","2012-09-07","1","Bottom Water","0.4","0.17","0.5","72","4.7","460","1800","0.12","0.019","0.02","8","1.6","30","0.94","2","2.1","28.5","0.31","0.35","0.49","0.03","1.2","0.009","0.9"
"Eastern Buffer","ET1","2012-11-02","1","Surface Water","0.6","0.078","0.8","77","5.3","900","3900","0.082","0.045","0.025","7.8","1.5","32.3","1.1","2.5","2","25.2","0.21","0.27","0.4","0.04","2.2","0.002","0.6"
"Eastern Buffer","ET1","2012-11-02","1","Middle Water","0.4","0.072","0.9","82","5.6","1000","3200","0.081","0.046","0.026","7.8","1.2","32.3","1.1","2.5","2.3","25.2","0.2","0.25","0.38","0.03","1.5","0.002","<0.5"
"Eastern Buffer","ET1","2012-11-02","1","Bottom Water","<0.1","0.072","0.6","79","5.4","1500","6300","0.074","0.046","0.027","7.8","1.3","32.3","1.1","2.5","2.3","25.1","0.19","0.31","0.43","0.03","1.7","0.002","1.2"
"Eastern Buffer","ET1","2013-01-11","1","Surface Water","0.6","0.071","2","89","6.9","160","600","0.12","0.01","0.018","8","0.2","32.7","0.86","3.7","1.8","17.9","0.2","0.23","0.36","0.03","8.4","0.002","0.7"
"Eastern Buffer","ET1","2013-01-11","1","Middle Water","0.9","0.068","2.5","91","7.1","510","1700","0.11","0.011","0.018","8","<0.2","32.7","0.87","3.7","1.6","17.8","0.19","0.22","0.34","0.03","8.5","0.002","0.6"
"Eastern Buffer","ET1","2013-01-11","1","Bottom Water","0.6","0.065","2.1","92","7.2","230","760","0.11","0.013","0.018","8","<0.2","32.7","0.85","3.7","1.9","17.8","0.19","0.2","0.32","0.03","8.4","0.002","0.8"
"Eastern Buffer","ET1","2013-03-15","1","Surface Water","<0.1","0.094","2.5","92","7","220","400","0.11","0.018","0.006","7.7","<0.2","32.3","0.41","2","0.7","19.1","0.22","0.17","0.3","0.04","28.9","0.001","<0.5"
"Eastern Buffer","ET1","2013-03-15","1","Middle Water","<0.1","0.1","2.7","86","6.5","150","500","0.11","0.011","0.014","7.7","<0.2","32.2","0.4","2","0.5","19.1","0.22","0.18","0.3","0.03","0.9","0.001","<0.5"
"Eastern Buffer","ET1","2013-03-15","1","Bottom Water","0.4","0.11","2","92","7","260","410","0.089","0.012","0.005","7.7","<0.2","32.4","0.36","2","0.8","19.2","0.21","0.17","0.27","0.03","0.8","0.002","<0.5"
"Eastern Buffer","ET1","2013-05-03","1","Surface Water","0.4","0.079","2.1","80","5.9","2400","7300","0.057","0.01","0.008","7.9","<0.2","32.7","0.55","3","1","21.5","0.15","0.29","0.36","0.03","0.6","0.002","<0.5"
"Eastern Buffer","ET1","2013-05-03","1","Middle Water","0.2","0.058","1","82","6","380","740","0.042","0.006","0.013","8","<0.2","32.9","0.44","3","1.5","21.6","0.11","0.23","0.28","0.03","1","0.002","<0.5"
"Eastern Buffer","ET1","2013-05-03","1","Bottom Water","0.5","0.052","1.1","84","6.1","250","480","0.038","0.005","0.011","8","0.2","33.2","0.41","3","1.8","21.8","0.1","0.24","0.28","0.03","1.4","0.002","<0.5"
"Eastern Buffer","ET1","2013-07-03","1","Surface Water","1.4","0.067","9.1","96","6.5","860","2900","0.29","0.035","<0.002","8.2","2.8","27.2","1","3.1","3","27.6","0.39","0.15","0.48","<0.02","1.8","0.006","0.6"
"Eastern Buffer","ET1","2013-07-03","1","Middle Water","1.5","0.069","9.5","108","7.3","560","3300","0.29","0.034","0.003","8.2","3.2","27.1","1","3.1","4.2","27.7","0.39","0.14","0.46","0.02","1.9","0.006","0.9"
"Eastern Buffer","ET1","2013-07-03","1","Bottom Water","1.8","0.099","13","88","6","380","1200","0.24","0.03","0.006","8.1","5.1","28.8","1.3","3.1","10","26.7","0.37","0.18","0.45","0.03","4.1","0.006","1.2"
"Eastern Buffer","ET1","2013-09-19","1","Surface Water","0.9","0.039","7","94","6.2","97","230","0.061","0.012","0.007","8.3","3.3","30.5","0.13","2.5","1.9","28.1","0.11","0.18","0.25","0.02","2.6","0.004","0.7"
"Eastern Buffer","ET1","2013-09-19","1","Middle Water","0.5","0.046","5.7","93","6.1","170","310","0.058","0.012","0.009","8.3","2.2","30.5","0.23","2.5","2.2","28.1","0.12","0.2","0.27","0.02","2.7","0.005","0.6"
"Eastern Buffer","ET1","2013-09-19","1","Bottom Water","0.6","0.05","4","83","5.5","100","240","0.056","0.01","0.01","8.3","1.1","30.6","0.29","2.5","2.4","28","0.12","0.15","0.22","<0.02","2.9","0.005","0.7"
"Eastern Buffer","ET1","2013-11-04","1","Surface Water","8","0.044","6.6","48","3.3","650","1500","0.1","0.019","0.019","8","1.3","31.8","0.58","3","14","24.9","0.16","0.2","0.32","0.03","2","0.002","2.1"
"Eastern Buffer","ET1","2013-11-04","1","Middle Water","0.9","0.056","5.8","76","5.3","630","1300","0.1","0.02","0.021","8","1","31.9","0.53","3","3","25","0.18","0.21","0.33","0.03","2.6","0.002","1.1"
"Eastern Buffer","ET1","2013-11-04","1","Bottom Water","0.4","0.061","4.4","80","5.5","710","1600","0.1","0.02","0.022","8","1","32","0.69","3","5.8","25.1","0.18","0.23","0.35","0.03","3","0.002","0.9"
"Eastern Buffer","ET1","2014-01-08","1","Surface Water","0.7","0.12","0.9","64","5","430","760","0.14","0.018","0.028","8","0.2","32.7","1.3","3.5","0.9","18","0.28","0.13","0.29","0.04","1.8","0.003","<0.5"
"Eastern Buffer","ET1","2014-01-08","1","Middle Water","0.6","0.089","0.6","84","6.6","480","900","0.14","0.019","0.027","8","0.5","32.9","1.2","3.5","1","17.4","0.25","0.16","0.32","0.05","1.6","0.002","<0.5"
"Eastern Buffer","ET1","2014-01-08","1","Bottom Water","0.4","0.084","0.9","86","6.8","650","920","0.14","0.019","0.028","8","<0.2","33","1.2","3.5","1.4","17.2","0.24","0.14","0.3","0.04","2","0.002","<0.5"
"Eastern Buffer","ET1","2014-03-03","1","Surface Water","0.9","0.087","1.5","72","5.7","1500","1800","0.092","0.014","0.021","7.8","<0.2","33.1","0.72","3","0.9","17.3","0.19","0.28","0.39","0.04","0.5","0.001","<0.5"
"Eastern Buffer","ET1","2014-03-03","1","Middle Water","0.7","0.082","1","78","6.1","970","1000","0.094","0.014","0.022","7.8","0.6","33.2","0.71","3","0.6","17.4","0.19","0.29","0.4","0.04","0.4","0.001","0.6"
"Eastern Buffer","ET1","2014-03-03","1","Bottom Water","0.7","0.087","0.4","89","7","1300","1300","0.085","0.012","0.023","7.8","0.5","33.4","0.69","3","1","17.6","0.18","0.24","0.34","0.03","0.5","0.001","<0.5"
"Eastern Buffer","ET1","2014-05-12","1","Surface Water","0.7","0.12","0.7","67","4.9","5500","20000","0.22","0.011","0.008","8","0.3","26.4","2.4","1.2","3.3","23.5","0.35","0.26","0.49","0.04","4.1","0.005","1"
"Eastern Buffer","ET1","2014-05-12","1","Middle Water","0.3","0.11","0.2","67","4.7","2000","4500","0.11","<0.002","0.005","8","1.5","31.9","1.1","1.2","1.6","23.2","0.22","0.2","0.31","0.04","1.3","0.004","0.6"
"Eastern Buffer","ET1","2014-05-12","1","Bottom Water","0.3","0.1","1.3","70","5","520","960","0.078","0.008","0.007","8","<0.2","32.3","0.87","1.2","2.1","23.2","0.19","0.23","0.32","0.03","1.6","0.004","0.6"
"Eastern Buffer","ET1","2014-07-03","1","Surface Water","3.4","0.053","15","106","7.1","490","1800","0.14","0.02","0.006","8.2","4.9","28.8","<0.05","2","2.4","28.2","0.21","0.23","0.39","0.02","1.2","0.004","1.8"
"Eastern Buffer","ET1","2014-07-03","1","Middle Water","2.7","0.062","16","97","6.5","510","2100","0.16","0.022","0.009","8.1","<0.2","29.5","0.09","2","2.6","27.5","0.24","0.24","0.42","0.03","1.4","0.004","1.2"
"Eastern Buffer","ET1","2014-07-03","1","Bottom Water","2","0.052","7","69","4.7","480","2300","0.15","0.025","0.014","8","1.4","30.3","0.39","2","2.8","26.9","0.23","0.23","0.41","0.03","1.7","0.003","1.4"
"Eastern Buffer","ET1","2014-09-08","1","Surface Water","1.2","0.034","9.8","51","3.3","18","46","0.054","0.01","0.006","7.7","2.7","31.7","0.32","3","1.5","28.6","0.1","0.21","0.27","0.02","0.9","0.001","0.8"
"Eastern Buffer","ET1","2014-09-08","1","Middle Water","1.4","0.042","5.3","79","5.1","97","140","0.059","0.01","0.008","7.7","3.3","31.7","0.43","3","1.4","28.5","0.11","0.42","0.49","0.02","1.1","0.001","0.8"
"Eastern Buffer","ET1","2014-09-08","1","Bottom Water","1.1","0.044","5.8","77","5","110","150","0.056","0.01","0.008","7.7","1.7","31.8","0.44","3","2.5","28.4","0.11","0.25","0.32","0.02","1","0.001","1.2"
"Eastern Buffer","ET1","2014-11-13","1","Surface Water","0.5","0.074","1.5","100","7","1300","3000","0.1","0.021","0.017","8","2","32.3","0.6","4","1","24.3","0.2","0.24","0.36","0.03","3.2","0.003","0.6"
"Eastern Buffer","ET1","2014-11-13","1","Middle Water","0.6","0.073","0.9","79","5.5","1300","3400","0.1","0.022","0.015","8","2.1","32.7","0.58","4","1","24.7","0.2","0.28","0.4","0.03","1.8","0.003","<0.5"
"Eastern Buffer","ET1","2014-11-13","1","Bottom Water","0.5","0.074","0.9","84","5.8","1200","4000","0.1","0.022","0.021","8","3.2","32.8","0.61","4","1.7","24.6","0.2","0.22","0.34","0.03","1.6","0.003","0.5"
"Eastern Buffer","ET1","2015-01-02","1","Surface Water","0.6","0.077","2.2","72","5.7","85","94","0.12","0.014","0.007","7.8","0.4","31.6","0.4","4.1","0.8","17.7","0.21","0.28","0.41","0.03","4.9","0.001","0.5"
"Eastern Buffer","ET1","2015-01-02","1","Middle Water","0.6","0.07","2","92","7.2","90","110","0.11","0.014","0.006","7.9","0.7","31.7","0.36","4.1","<0.5","17.7","0.19","0.27","0.39","0.03","4.8","0.001","<0.5"
"Eastern Buffer","ET1","2015-01-02","1","Bottom Water","0.9","0.064","1.4","92","7.2","120","130","0.098","0.016","0.006","7.9","0.6","31.8","0.32","4.1","1.8","17.7","0.18","0.3","0.41","0.03","4.6","0.001","0.6"
"Eastern Buffer","ET1","2015-03-02","1","Surface Water","0.5","0.048","1.5","90","7","320","920","0.066","0.007","0.011","7.8","0.8","32.3","0.43","2.2","6.6","17.9","0.12","0.25","0.32","<0.02","1.2","<0.001","2.1"
"Eastern Buffer","ET1","2015-03-02","1","Middle Water","0.6","0.051","1","90","7.1","340","680","0.066","0.009","0.011","7.8","0.9","32.3","0.47","2.2","6.4","17.9","0.13","0.25","0.33","0.02","1.2","<0.001","2.2"
"Eastern Buffer","ET1","2015-03-02","1","Bottom Water","0.3","0.043","0.8","90","7.1","430","810","0.06","0.008","0.01","7.8","0.8","32.3","0.39","2.2","1.5","17.9","0.11","0.21","0.28","0.03","1.3","<0.001","0.6"
"Eastern Buffer","ET1","2015-05-06","1","Surface Water","0.7","0.16","1.7","72","5","1100","7800","0.15","0.021","0.005","8","1.6","32","0.36","3.5","1.2","24.6","0.33","0.37","0.54","0.04","2.6","0.007","0.6"
"Eastern Buffer","ET1","2015-05-06","1","Middle Water","0.8","0.12","3.5","72","5","400","980","0.091","0.016","0.006","8","1","32.5","0.21","3.5","<0.5","24.3","0.23","0.29","0.4","0.03","2.6","0.005","<0.5"
"Eastern Buffer","ET1","2015-05-06","1","Bottom Water","0.7","0.11","1.2","72","5","610","1300","0.058","0.019","0.005","8","1.1","32.8","0.21","3.5","0.8","24.1","0.19","0.37","0.45","0.03","2.5","0.005","0.7"
"Eastern Buffer","ET1","2015-07-10","1","Surface Water","0.7","0.067","1.6","79","5.3","190","1100","0.049","0.007","0.006","8.2","1.4","32.4","0.41","3","2.3","25.6","0.12","0.23","0.29","<0.02","3.4","0.005","0.7"
"Eastern Buffer","ET1","2015-07-10","1","Middle Water","0.8","0.07","2.3","82","5.6","540","2200","0.039","0.006","0.008","8.2","0.3","32.4","0.34","3","2.5","25.5","0.12","0.23","0.28","<0.02","3.3","0.005","0.7"
"Eastern Buffer","ET1","2015-07-10","1","Bottom Water","0.9","0.061","2.6","82","5.6","470","2400","0.029","0.006","0.008","8.2","2.4","32.6","0.32","3","2.7","25.4","0.1","0.18","0.22","<0.02","3.3","0.004","0.6"
"Eastern Buffer","ET1","2015-09-21","1","Surface Water","5","0.2","4.9","68","4.5","4200","41000","0.29","0.026","0.032","8","2.6","30.5","1.9","2","20","28.2","0.52","0.56","0.88","0.1","2.8","0.01","3.6"
"Eastern Buffer","ET1","2015-09-21","1","Middle Water","0.9","0.23","0.8","65","4.3","1500","5600","0.16","0.024","0.034","8","0.7","31.7","1.7","2","21","28","0.41","0.63","0.81","0.08","1.9","0.011","3"
"Eastern Buffer","ET1","2015-09-21","1","Bottom Water","1","0.19","1.9","63","4.1","570","3700","0.13","0.02","0.049","8","1.3","32.2","1.5","2","20","28.1","0.34","0.51","0.66","0.06","2","0.009","2.2"
"Eastern Buffer","ET1","2015-11-27","1","Surface Water","0.6","0.035","3","80","5.6","100","370","0.065","0.037","0.017","7.8","0.7","32.8","1","4","0.5","24.3","0.14","0.08","0.18","0.03","3.4","<0.001","<0.5"
"Eastern Buffer","ET1","2015-11-27","1","Middle Water","0.7","0.04","3","90","6.2","180","450","0.065","0.037","0.018","7.8","<0.2","32.8","1","4","3.4","24.3","0.14","0.07","0.17","0.04","3.2","0.001","<0.5"
"Eastern Buffer","ET1","2015-11-27","1","Bottom Water","0.3","0.039","2.8","87","6","170","480","0.063","0.036","0.017","7.8","0.6","32.9","0.99","4","2.5","24.4","0.14","0.15","0.25","0.04","3.7","0.001","<0.5"
"Eastern Buffer","ET1","2016-01-04","1","Surface Water","0.8","0.04","2","85","6.5","340","720","0.15","0.019","0.017","7.6","<0.2","30.8","1","4","0.8","19.8","0.21","0.53","0.7","0.05","2.4","<0.001","<0.5"
"Eastern Buffer","ET1","2016-01-04","1","Middle Water","0.9","0.042","1.6","92","7","380","670","0.15","0.018","0.017","7.6","0.2","31.6","1","4","<0.5","19.6","0.21","1.1","1.27","0.13","2.3","<0.001","<0.5"
"Eastern Buffer","ET1","2016-01-04","1","Bottom Water","0.6","0.045","2.4","93","7.1","230","320","0.14","0.019","0.017","7.6","<0.2","31.8","1","4","0.8","19.6","0.2","0.46","0.62","0.05","2.3","<0.001","<0.5"
"Eastern Buffer","ET1","2016-03-04","1","Surface Water","4.2","0.079","17","113","9","350","510","0.043","<0.002","0.006","7.8","1.9","30.9","1.1","3","19","17","0.12","0.45","0.5","0.04","2.9","0.001","4.6"
"Eastern Buffer","ET1","2016-03-04","1","Middle Water","3.4","0.09","10","130","10.4","430","640","0.046","0.004","0.005","7.8","6.9","30.9","1","3","10","16.9","0.14","0.47","0.52","0.04","2.9","0.001","2.4"
"Eastern Buffer","ET1","2016-03-04","1","Bottom Water","3","0.085","9.4","118","9.5","410","580","0.049","<0.002","0.003","7.7","2.9","31","1","3","1.6","16.7","0.14","0.39","0.44","0.04","2.7","0.001","1.2"
"Eastern Buffer","ET1","2016-05-04","1","Surface Water","0.9","0.13","0.8","79","5.6","650","3400","0.086","0.012","0.031","7.6","<0.2","31.4","1.1","3","0.7","23.1","0.23","0.42","0.52","0.04","0.8","0.002","<0.5"
"Eastern Buffer","ET1","2016-05-04","1","Middle Water","0.7","0.11","0.6","78","5.6","580","1800","0.059","0.009","0.02","7.6","<0.2","31.7","0.76","3","1.6","22.8","0.18","0.42","0.49","0.03","0.9","0.002","0.8"
"Eastern Buffer","ET1","2016-05-04","1","Bottom Water","0.5","0.095","0.4","79","5.7","250","660","0.05","0.008","0.016","7.6","<0.2","31.8","0.74","3","1.8","22.7","0.15","0.35","0.41","0.02","1.2","0.002","0.6"
"Eastern Buffer","ET1","2016-07-04","1","Surface Water","1.5","0.028","13","77","5.3","70","120","0.23","0.018","0.008","7.9","2.6","29.2","1.4","2.5","4","25.7","0.28","0.06","0.31","0.06","2.5","<0.001","1.5"
"Eastern Buffer","ET1","2016-07-04","1","Middle Water","1.5","0.024","12","60","4.1","160","330","0.19","0.017","0.006","7.9","3.9","29.2","1","2.5","3.4","25.6","0.23","0.07","0.28","0.1","2.5","<0.001","1.5"
"Eastern Buffer","ET1","2016-07-04","1","Bottom Water","1","0.026","5","60","4.1","250","410","0.13","0.015","0.012","7.9","2.4","29.6","1.1","2.5","2.5","25.5","0.17","0.14","0.29","0.04","1.9","<0.001","1.2"
